"","par1","par2","par3","par4","par5","par6","par7","par8","par9","part10","par11","par12","meanGroup","facesDisplayTime","maskTime","groupChoice","id","trial","faceIdentity","SD","realSD","rating","rt","image","condition","condition1","music.rock","music.pop","live.city","live.town","eat.icecream","eat.hamburger","time.beach","time.pool","pet.cat","pat.dog","X30","threatSimilar","threatDifferent","immoralSimilar","immoralDifferent","selectionPrinciple","selectionNoWhy","selectionYesWhy","groupPrecentEstimate","iden1","iden2","iden3","iden4","iden5","ntb1","ntb2","ntb3","ntb4","ntb5","ntb6","ntb7","ntb8","ntb9","ntb10","enviroDifRace","enviroDifSes","enviroDifPoli","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","bigFiveExtraverted","bigFiveCritical","bigFiveCons","bigFiveNeuro","bigFiveOpen","bigFiveReserved","bigFiveWarm","bigFiveCareless","bigFiveCalm","bigFiceConventional","poli","age","sex","citizen","citizenText","liveUS","yearsUS","partUS","partUSText","black","latin","white","asian","other","edu","income","identscale","condition_bi","condition_biEffect"
"182",133,126,146,132,143,148,148,123,150,125,137,146,138.083,1.98392,0.000314468,0,13,26,1,1,9.98598,128,0.833665,27,"high","high",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"183",126,123,137,148,150,125,133,146,146,143,148,132,138.083,1.98717,0.000188168,1,13,27,1,1,9.98598,128,4.51494,32,"high","high",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"184",137,133,126,123,132,146,125,146,148,150,143,148,138.083,1.99404,0.00034868,0,13,28,4,1,9.98598,128,0.890254,50,"high","high",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"185",137,129,113,111,131,133,115,109,117,121,125,135,123,1.99169,0.000399143,1,13,29,1,1,9.9453,133,1.04284,26,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"186",137,135,111,113,133,119,127,117,131,123,115,139,125,1.98619,0.000441909,1,13,30,3,1,9.9453,125,0.764923,6,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"187",139,127,135,123,131,143,141,147,121,119,125,145,133,1.99364,0.00019501,0,13,31,2,1,9.9453,133,1.07408,37,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"188",141,127,143,133,121,123,137,129,149,147,145,125,135,1.98887,0.000207554,1,13,32,2,1,9.9453,135,1.22907,7,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"189",138,134,130,118,142,116,114,126,140,122,136,120,128,1.98688,0.000231788,1,13,33,2,1,9.9453,138,0.930783,16,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"190",122,132,136,140,124,116,128,118,138,144,142,120,130,1.99637,0.000210691,1,13,35,1,1,9.9453,140,1.2716,12,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"191",118,110,130,106,126,122,114,108,124,128,104,102,116,1.99669,0.00036322,0,13,36,1,1,9.9453,126,1.08793,23,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"192",132,124,138,140,144,122,142,118,128,136,120,116,130,1.99997,0.000445615,1,13,37,3,1,9.9453,130,0.917745,29,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"193",112,132,126,120,124,128,108,106,110,130,116,104,118,1.99355,0.000369207,0,13,38,1,1,9.9453,128,1.44113,25,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"194",145,147,142,122,136,132,131,125,149,145,124,147,137.083,1.99308,0.000399999,1,13,39,2,1,9.98598,127,0.824741,39,"high","high",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"195",126,122,116,114,134,112,118,138,110,130,136,132,124,1.99862,0.000202708,1,13,40,1,1,9.9453,134,1.10259,48,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"196",144,142,140,132,122,128,124,138,120,118,136,116,130,1.99286,0.000265715,0,13,41,2,1,9.9453,140,0.874991,1,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"197",126,146,137,143,146,150,148,132,133,123,125,148,138.083,1.99712,0.000327297,1,13,42,3,1,9.98598,138,1.55471,2,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"198",112,120,124,116,108,126,130,128,110,104,132,106,118,1.98413,0.000398858,1,13,43,3,1,9.9453,128,1.11712,19,"low","low",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Different Mean",1
"199",132,147,122,145,136,125,145,149,147,124,131,142,137.083,1.98839,0.000238346,1,13,44,2,1,9.98598,137,0.895929,43,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"200",150,128,148,125,135,150,127,139,150,134,145,148,139.917,1.98667,0.000297077,1,13,46,3,1,9.78364,140,1.59794,35,"same","same",NA,1,1,NA,NA,1,1,NA,1,NA,NA,18,15,17,15,1,"I just chose the words I most associated with",NA,50,16,16,15,15,16,3,3,3,5,4,5,2,3,4,4,50,17,30,2,2,1,2,1,2,2,2,2,2,2,2,1,6,6,7,7,7,2,6,5,1,26,"female",1,NA,1,NA,2,NA,0,0,1,0,0,5,2,2.6,"Same Mean",-1
"201",146,148,137,132,148,126,150,146,143,133,123,125,138.083,1.98411,0.00217733,1,14,1,3,1,9.98598,138,3.13606,5,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"202",128,132,122,120,136,124,144,140,142,116,138,118,130,1.99668,0.00117833,0,14,12,4,1,9.9453,140,1.95301,33,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"203",144,122,124,136,118,138,142,116,132,120,128,140,130,1.98607,0.000598145,1,14,23,2,1,9.9453,140,3.49895,3,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"204",139,148,148,145,150,135,125,128,150,134,127,150,139.917,1.99528,0.000657161,0,14,34,4,1,9.78364,140,4.05661,30,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"205",135,148,127,139,150,148,125,128,150,150,134,145,139.917,1.99326,0.000455308,0,14,45,1,1,9.78364,140,3.19206,15,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"206",118,136,122,128,124,142,144,140,116,138,120,132,130,1.98788,0.00019558,0,14,47,2,1,9.9453,140,2.18035,8,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"207",122,118,128,106,108,126,112,114,130,110,132,134,120,1.99893,0.000417675,1,14,48,2,1,9.9453,110,3.40183,28,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"208",134,116,118,114,126,122,120,136,138,142,130,140,128,1.98424,0.000198716,1,14,49,2,1,9.9453,118,6.4687,44,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"209",142,138,116,144,128,122,136,124,120,132,118,140,130,1.98758,0.000267141,1,14,50,4,1,9.9453,140,2.26388,21,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"210",128,134,127,148,135,150,148,125,150,139,145,150,139.917,1.99067,0.000615536,0,14,2,2,1,9.78364,140,2.52788,9,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"211",148,125,150,128,145,127,150,135,150,134,148,139,139.917,1.98532,0.00055709,0,14,3,3,1,9.78364,140,3.33335,24,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"212",136,132,142,138,124,120,144,140,116,118,128,122,130,1.99544,0.000862434,0,14,4,1,1,9.9453,140,3.77333,10,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"213",127,150,150,134,125,139,150,145,148,135,148,128,139.917,1.99973,0.00021012,1,14,5,3,1,9.78364,140,2.56871,41,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"214",128,138,124,144,122,116,118,142,120,132,136,140,130,1.99428,0.000214112,0,14,6,2,1,9.9453,140,3.80797,46,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"215",140,120,136,142,124,116,144,118,138,128,132,122,130,1.99425,0.00019615,1,14,7,1,1,9.9453,140,3.80785,17,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"216",145,150,134,150,127,148,150,128,135,139,148,125,139.917,1.99013,0.000195295,1,14,8,3,1,9.78364,140,2.8116,20,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"217",142,140,138,136,128,144,120,116,122,118,132,124,130,1.99646,0.00020841,0,14,9,1,1,9.9453,140,2.92199,34,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"218",136,138,124,132,142,144,122,120,128,118,140,116,130,1.99505,0.000624089,1,14,10,3,1,9.9453,140,1.90651,18,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"219",150,135,134,125,150,148,150,139,148,127,128,145,139.917,1.99753,0.000362365,0,14,11,4,1,9.78364,140,2.18739,47,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"220",150,134,150,127,150,148,128,135,148,125,145,139,139.917,1.98523,0.000366642,1,14,13,2,1,9.78364,140,2.31637,40,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"221",128,138,120,116,144,132,140,142,136,124,122,118,130,1.99289,0.000260298,0,14,14,3,1,9.9453,140,1.82518,31,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"222",106,114,122,108,134,130,112,132,118,126,110,128,120,1.99726,0.000578473,0,14,15,4,1,9.9453,120,1.30351,38,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"223",136,124,116,140,132,122,144,120,118,128,142,138,130,1.9918,0.000224376,1,14,16,2,1,9.9453,140,4.17711,42,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"224",101,101,102,125,106,121,126,118,101,104,103,112,110,1.99372,0.000425088,0,14,17,1,1,9.89949,110,2.20777,22,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"225",120,128,136,144,142,116,132,122,118,140,124,138,130,1.99376,0.000309906,0,14,18,1,1,9.9453,140,2.02451,11,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"226",114,130,140,142,120,138,118,134,126,116,122,136,128,1.99629,0.000311902,1,14,19,4,1,9.9453,118,3.75578,13,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"227",140,122,118,116,138,134,114,126,136,130,120,142,128,1.99915,0.000302208,1,14,20,2,1,9.9453,118,1.13538,4,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"228",128,124,136,118,144,116,142,140,120,122,132,138,130,1.99965,0.000224661,0,14,21,1,1,9.9453,140,3.11882,49,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"229",126,106,122,124,128,104,110,114,108,118,130,102,116,1.99589,0.000434781,0,14,22,2,1,9.9453,126,3.2226,14,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"230",143,125,131,141,147,123,145,127,139,121,135,119,133,1.99286,0.000458444,1,14,24,1,1,9.9453,123,2.80889,36,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"231",129,109,113,121,123,125,117,101,105,103,107,127,115,1.99394,0.000563932,1,14,25,3,1,9.9453,125,1.64073,45,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"232",135,128,148,134,145,150,150,125,150,127,139,148,139.917,1.99048,0.000204989,1,14,26,1,1,9.78364,140,2.12768,27,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Same Mean",-1
"233",128,125,139,150,150,127,135,148,148,145,150,134,139.917,1.9993,0.000167355,0,14,27,1,1,9.78364,130,1.56863,32,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
"234",129,125,121,117,123,137,119,139,143,145,133,141,131,1.99579,0.000579898,0,14,28,4,1,9.9453,121,2.17225,50,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,14,17,16,16,2,NA,"remove responses with higher scores",50,13,14,14,13,14,5,3,3,3,3,2,4,1,3,3,90,85,1,1,1,2,1,2,1,2,2,1,2,2,2,5,3,2,4,7,1,2,4,4,2,23,"male",2,"China",2,"9",2,NA,0,0,0,1,0,5,1,0.6,"Different Mean",1
